"ID_PRODUIT","ID_VILLE","ID_TEMPS","ID_SEXE","ID_AGE","QTE_VENDUE","BENEFICE"
18,2,100,1,36,4,40
18,3,101,1,36,7,70
18,3,102,1,36,6,60
18,3,103,1,36,2,20
18,3,105,1,36,3,30
18,3,107,1,36,3,30
18,3,97,1,36,3,30
18,3,100,1,36,6,60
18,3,87,1,36,1,10
18,3,88,1,36,3,30
18,3,89,1,36,3,30
18,3,90,1,36,3,30
18,3,91,1,36,2,20
18,3,79,1,36,1,10
18,3,81,1,36,3,30
18,3,82,1,36,1,10
18,3,83,1,36,5,50
18,3,73,1,36,3,30
18,3,74,1,36,4,40
18,3,75,1,36,5,50
18,3,76,1,36,3,30
18,3,127,2,36,9,90
18,3,131,2,36,5,50
18,3,102,2,36,3,30
18,3,104,2,36,3,30
18,3,96,2,36,1,10
18,3,98,2,36,3,30
18,3,129,1,36,5,50
18,3,99,2,36,3,30
18,3,131,1,36,6,60
18,3,101,2,36,6,60
18,3,117,1,36,15,150
18,3,87,2,36,3,30
18,3,120,1,36,5,50
18,3,91,2,36,7,70
18,3,123,1,36,21,210
18,3,109,1,36,5,50
18,3,113,1,36,7,70
18,3,114,1,36,6,60
18,3,115,1,36,2,20
18,3,85,2,36,2,20
18,3,116,1,36,13,130
18,4,126,2,36,7,70
18,4,127,2,36,6,60
18,4,121,2,36,7,70
18,4,107,2,36,2,20
18,4,108,2,36,6,60
18,4,98,2,36,2,20
18,4,130,1,36,3,30
18,4,131,1,36,8,80
18,1,44,1,5,1,10
18,1,48,1,5,7,70
18,1,55,1,5,3,30
18,1,54,1,5,3,30
18,1,61,1,5,4,40
18,1,59,1,5,1,10
18,1,58,1,5,7,70
18,1,33,2,5,3,30
18,1,31,2,5,3,30
18,1,69,1,5,5,50
18,1,67,1,5,2,20
18,1,66,1,5,5,50
18,1,73,1,5,4,40
18,1,85,1,5,1,10
18,1,84,1,5,3,30
18,1,88,1,5,2,20
18,1,87,1,5,1,10
18,1,93,1,5,2,20
18,1,60,2,5,1,10
18,1,91,1,5,2,20
18,1,97,1,5,1,10
18,1,94,1,5,3,30
18,1,101,1,5,8,80
18,1,100,1,5,8,80
18,1,99,1,5,1,10
18,1,105,1,5,14,140
18,1,104,1,5,1,10
18,1,103,1,5,3,30
18,1,107,1,5,8,80
18,1,86,2,5,3,30
18,1,102,2,5,4,40
18,1,101,2,5,4,40
18,1,103,2,5,4,40
18,1,107,2,5,7,70
18,7,67,2,26,1,10
18,7,30,2,26,1,10
18,7,57,1,26,3,30
18,7,68,1,26,5,50
18,2,25,1,5,3,30
18,2,51,1,5,3,30
18,2,53,1,5,2,20
18,2,33,2,5,1,10
18,2,88,1,5,2,20
18,2,92,1,5,5,50
18,2,94,1,5,3,30
18,2,101,1,5,2,20
18,2,107,1,5,7,70
18,2,99,2,5,1,10
18,2,105,2,5,6,60
18,2,102,2,5,2,20
18,7,33,1,26,2,20
18,7,32,1,26,1,10
18,7,20,1,26,3,30
18,7,24,1,26,2,20
18,7,50,1,26,1,10
18,7,49,1,26,3,30
18,7,5,2,26,2,20
18,7,2,1,26,2,20
18,7,18,1,26,1,10
18,7,17,1,26,4,40
18,4,3,1,5,2,20
18,4,8,1,5,2,20
18,3,1,1,5,3,30
18,3,4,1,5,2,20
18,3,8,1,5,3,30
18,3,14,1,5,3,30
18,3,12,1,5,2,20
18,3,16,1,5,6,60
18,3,20,1,5,1,10
18,3,27,1,5,4,40
18,3,25,1,5,3,30
18,3,24,1,5,1,10
18,3,28,1,5,4,40
18,3,34,1,5,3,30
18,3,2,2,5,5,50
18,3,33,1,5,2,20
18,3,32,1,5,3,30
18,3,8,2,5,2,20
18,3,7,2,5,1,10
18,3,5,2,5,3,30
18,3,36,1,5,2,20
18,3,12,2,5,3,30
18,3,40,1,5,2,20
18,3,16,2,5,3,30
18,3,51,1,5,2,20
18,3,48,1,5,3,30
18,3,23,2,5,3,30
18,3,54,1,5,1,10
18,3,62,1,5,4,40
18,3,29,2,5,3,30
18,3,36,2,5,5,50
18,3,71,1,5,3,30
18,3,75,1,5,3,30
18,3,74,1,5,4,40
18,3,73,1,5,18,180
18,3,79,1,5,2,20
18,3,77,1,5,2,20
18,3,76,1,5,4,40
18,3,83,1,5,1,10
18,3,81,1,5,8,80
18,3,80,1,5,3,30
18,3,87,1,5,3,30
18,3,86,1,5,2,20
18,3,84,1,5,2,20
18,3,95,1,5,1,10
18,3,99,1,5,2,20
18,3,98,1,5,2,20
18,3,97,1,5,5,50
18,3,96,1,5,5,50
18,3,103,1,5,11,110
18,3,102,1,5,3,30
18,3,100,1,5,16,160
18,3,107,1,5,13,130
18,3,106,1,5,10,100
18,3,105,1,5,12,120
18,3,104,1,5,2,20
18,3,108,1,5,11,110
18,3,86,2,5,1,10
18,3,95,2,5,2,20
18,3,100,2,5,8,80
18,3,99,2,5,19,190
18,3,98,2,5,1,10
18,3,97,2,5,2,20
18,3,104,2,5,1,10
18,3,101,2,5,9,90
18,3,106,2,5,2,20
18,3,105,2,5,6,60
18,8,29,1,26,2,20
18,8,26,1,26,2,20
18,8,21,1,26,3,30
18,8,49,1,26,1,10
18,8,4,2,26,1,10
18,8,4,1,26,6,60
18,8,63,2,26,1,10
18,8,82,1,26,3,30
18,8,59,1,26,3,30
18,8,27,2,26,1,10
18,8,65,1,26,3,30
18,8,75,1,26,1,10
18,8,78,1,26,2,20
18,8,69,1,26,1,10
18,8,68,1,26,4,40
18,5,4,1,5,2,20
18,5,3,1,5,2,20
18,5,27,1,5,2,20
18,5,30,1,5,2,20
18,5,37,1,5,4,40
18,5,40,1,5,3,30
18,5,16,2,5,2,20
18,5,47,1,5,3,30
18,5,57,1,5,3,30
18,5,55,1,5,2,20
18,5,33,2,5,3,30
18,5,73,1,5,2,20
18,5,71,1,5,2,20
18,4,13,1,5,1,10
18,4,15,1,5,3,30
18,4,25,1,5,3,30
18,4,23,1,5,3,30
18,4,28,1,5,7,70
18,4,34,1,5,1,10
18,4,33,1,5,2,20
18,4,37,1,5,1,10
18,4,46,1,5,3,30
18,4,45,1,5,2,20
18,4,16,2,5,1,10
18,4,52,1,5,5,50
18,4,51,1,5,2,20
18,4,26,2,5,1,10
18,4,56,1,5,3,30
18,4,60,1,5,3,30
18,4,33,2,5,8,80
18,4,77,1,5,1,10
18,4,80,1,5,3,30
18,4,90,1,5,3,30
18,4,93,1,5,1,10
18,4,98,1,5,3,30
18,4,97,1,5,1,10
18,4,102,1,5,5,50
18,4,100,1,5,7,70
18,4,99,1,5,6,60
18,4,105,1,5,1,10
18,4,104,1,5,3,30
18,4,108,1,5,4,40
18,4,107,1,5,1,10
18,9,27,1,26,3,30
18,9,32,1,26,4,40
18,9,30,1,26,4,40
18,9,29,1,26,3,30
18,9,18,1,26,1,10
18,9,23,1,26,1,10
18,9,35,1,26,7,70
18,9,2,2,26,1,10
18,9,10,1,26,1,10
18,9,9,1,26,3,30
18,9,6,1,26,3,30
18,9,5,1,26,2,20
18,9,84,1,26,3,30
18,9,83,1,26,2,20
18,9,62,1,26,1,10
18,9,49,1,26,3,30
18,9,56,1,26,5,50
18,9,67,1,26,5,50
18,6,3,1,5,3,30
18,6,1,1,5,4,40
18,6,8,1,5,1,10
18,6,7,1,5,2,20
18,6,12,1,5,5,50
18,6,11,1,5,2,20
18,6,28,1,5,2,20
18,6,27,1,5,2,20
18,6,29,1,5,1,10
18,6,40,1,5,2,20
18,6,42,1,5,4,40
18,6,10,2,5,3,30
18,6,16,2,5,2,20
18,6,46,1,5,3,30
18,6,45,1,5,1,10
18,6,18,2,5,8,80
18,6,25,2,5,1,10
18,6,54,1,5,1,10
18,6,58,1,5,4,40
18,6,63,1,5,3,30
18,6,30,2,5,1,10
18,6,71,1,5,1,10
18,6,75,1,5,1,10
18,6,80,1,5,1,10
18,6,77,1,5,2,20
18,6,83,1,5,4,40
18,6,56,2,5,3,30
18,6,85,1,5,6,60
18,6,91,1,5,2,20
18,6,90,1,5,2,20
18,6,96,1,5,2,20
18,6,100,1,5,3,30
18,6,104,1,5,7,70
18,6,103,1,5,14,140
18,6,102,1,5,7,70
18,6,101,1,5,7,70
18,6,108,1,5,5,50
18,6,107,1,5,21,210
18,6,97,2,5,1,10
18,6,94,2,5,1,10
18,5,81,1,5,3,30
18,5,78,1,5,2,20
18,5,84,1,5,6,60
18,5,100,1,5,3,30
18,5,99,1,5,6,60
18,5,98,1,5,3,30
18,5,105,1,5,4,40
18,5,104,1,5,2,20
18,5,102,1,5,1,10
18,5,108,1,5,4,40
18,5,106,1,5,9,90
18,5,85,2,5,2,20
18,5,94,2,5,1,10
18,5,91,2,5,1,10
18,5,97,2,5,1,10
18,5,101,2,5,3,30
18,5,100,2,5,4,40
18,5,106,2,5,5,50
18,5,104,2,5,4,40
18,5,103,2,5,4,40
18,7,9,1,5,3,30
18,7,27,1,5,2,20
18,7,34,1,5,2,20
18,7,7,2,5,1,10
18,7,13,2,5,1,10
18,7,44,1,5,3,30
18,7,51,1,5,1,10
18,7,75,1,5,1,10
18,7,73,1,5,3,30
18,7,77,1,5,2,20
18,7,80,1,5,3,30
18,7,87,1,5,2,20
18,7,98,1,5,1,10
18,7,97,2,5,1,10
18,4,27,2,12,5,50
18,9,132,1,33,15,150
18,9,99,2,33,2,20
18,9,131,1,33,11,110
18,4,66,1,12,1,10
18,9,129,1,33,8,80
18,9,126,1,33,1,10
18,4,65,1,12,6,60
18,9,127,1,33,13,130
18,9,93,2,33,2,20
18,9,124,1,33,2,20
18,9,125,1,33,4,40
18,9,122,1,33,6,60
18,9,122,2,33,3,30
18,4,7,1,12,3,30
18,4,18,1,12,1,10
18,4,19,1,12,3,30
18,9,114,2,33,2,20
18,4,16,1,12,3,30
18,4,15,1,12,1,10
18,9,108,2,33,5,50
18,4,27,1,12,2,20
18,4,24,1,12,2,20
18,4,25,1,12,2,20
18,9,131,2,33,2,20
18,9,132,2,33,11,110
18,4,3,2,12,2,20
18,9,129,2,33,5,50
18,4,33,1,12,3,30
18,4,28,1,12,4,40
18,4,29,1,12,1,10
18,9,124,2,33,7,70
18,4,132,1,12,2,20
18,9,41,1,33,2,20
18,9,39,1,33,1,10
18,6,1,1,12,3,30
18,5,52,1,12,2,20
18,5,33,2,12,2,20
18,5,64,1,12,1,10
18,5,30,2,12,1,10
18,5,29,2,12,3,30
18,5,7,1,12,1,10
18,5,5,1,12,1,10
18,5,14,1,12,3,30
18,5,26,1,12,1,10
18,5,31,1,12,1,10
18,5,30,1,12,3,30
18,5,28,1,12,4,40
18,5,1,1,12,2,20
18,5,127,2,12,8,80
18,5,114,1,12,14,140
18,5,111,1,12,8,80
18,5,112,1,12,10,100
18,5,109,1,12,10,100
18,5,110,1,12,7,70
18,5,119,1,12,19,190
18,5,120,1,12,7,70
18,5,118,1,12,5,50
18,5,115,1,12,9,90
18,5,116,1,12,1,10
18,5,130,1,12,3,30
18,5,124,1,12,7,70
18,5,71,1,12,1,10
18,5,38,2,12,1,10
18,5,37,2,12,1,10
18,5,80,1,12,3,30
18,5,95,1,12,2,20
18,5,62,2,12,2,20
18,7,9,2,12,1,10
18,7,36,1,12,3,30
18,7,34,1,12,2,20
18,7,45,1,12,3,30
18,7,20,2,12,7,70
18,7,32,2,12,2,20
18,7,61,1,12,1,10
18,7,7,1,12,2,20
18,7,5,1,12,1,10
18,7,24,1,12,2,20
18,7,20,1,12,1,10
18,7,29,1,12,5,50
18,7,27,1,12,3,30
18,6,70,2,12,3,30
18,6,98,1,12,1,10
18,6,68,2,12,2,20
18,6,113,1,12,6,60
18,6,110,1,12,5,50
18,6,120,1,12,6,60
18,6,90,2,12,1,10
18,6,121,1,12,6,60
18,6,118,1,12,4,40
18,6,88,2,12,2,20
18,6,116,1,12,6,60
18,6,114,1,12,9,90
18,6,115,1,12,18,180
18,6,127,1,12,11,110
18,6,124,1,12,3,30
18,6,125,1,12,2,20
18,6,123,1,12,3,30
18,6,41,2,12,3,30
18,6,72,1,12,2,20
18,6,80,1,12,1,10
18,6,74,1,12,4,40
18,6,87,1,12,3,30
18,6,96,1,12,5,50
18,6,61,2,12,3,30
18,6,93,1,12,3,30
18,6,91,1,12,2,20
18,6,10,2,12,1,10
18,6,41,1,12,1,10
18,6,7,2,12,1,10
18,6,38,1,12,2,20
18,6,39,1,12,8,80
18,6,34,1,12,3,30
18,6,15,2,12,3,30
18,6,24,2,12,4,40
18,6,64,1,12,3,30
18,6,62,1,12,3,30
18,6,61,1,12,2,20
18,6,8,1,12,1,10
18,6,7,1,12,1,10
18,6,4,1,12,2,20
18,6,5,1,12,1,10
18,6,3,1,12,3,30
18,6,25,1,12,7,70
18,6,18,1,12,2,20
18,6,1,2,12,2,20
18,6,33,1,12,2,20
18,6,29,1,12,4,40
18,6,27,1,12,1,10
18,6,131,1,12,8,80
18,6,121,2,12,2,20
18,8,100,1,12,2,20
18,8,98,1,12,2,20
18,8,96,1,12,1,10
18,8,106,1,12,7,70
18,8,115,1,12,12,120
18,8,125,1,12,3,30
18,8,68,1,12,2,20
18,8,76,1,12,3,30
18,8,44,2,12,3,30
18,8,84,1,12,3,30
18,8,57,2,12,2,20
18,8,5,2,12,2,20
18,8,4,2,12,4,40
18,8,33,1,12,4,40
18,8,46,1,12,2,20
18,8,12,2,12,2,20
18,8,40,1,12,1,10
18,8,55,1,12,3,30
18,8,7,1,12,1,10
18,8,12,1,12,3,30
18,8,29,1,12,1,10
18,8,26,1,12,1,10
18,8,25,1,12,1,10
18,7,122,2,12,5,50
18,7,110,1,12,8,80
18,7,115,1,12,5,50
18,7,114,1,12,7,70
18,7,94,2,12,2,20
18,7,125,1,12,5,50
18,7,123,1,12,5,50
18,7,67,1,12,2,20
18,7,68,1,12,2,20
18,9,6,2,12,3,30
18,9,10,2,12,5,50
18,9,8,2,12,1,10
18,9,22,2,12,3,30
18,9,19,2,12,1,10
18,9,50,1,12,5,50
18,9,48,1,12,3,30
18,9,55,1,12,2,20
18,9,9,1,12,4,40
18,9,10,1,12,2,20
18,9,22,1,12,5,50
18,9,20,1,12,3,30
18,9,17,1,12,2,20
18,9,16,1,12,3,30
18,9,29,1,12,3,30
18,9,30,1,12,7,70
18,9,25,1,12,1,10
18,9,26,1,12,1,10
18,9,24,1,12,2,20
18,9,131,2,12,3,30
18,9,129,1,12,1,10
18,9,128,1,12,7,70
18,9,102,1,12,7,70
18,9,100,1,12,4,40
18,9,109,1,12,6,60
18,9,110,1,12,4,40
18,9,103,1,12,9,90
18,9,118,1,12,3,30
18,9,115,1,12,3,30
18,9,111,1,12,6,60
18,9,122,1,12,3,30
18,9,88,2,12,4,40
18,9,119,1,12,1,10
18,9,69,1,12,3,30
18,9,65,1,12,1,10
18,9,41,2,12,3,30
18,9,72,1,12,3,30
18,9,52,2,12,5,50
18,9,53,2,12,4,40
18,8,132,1,12,1,10
18,8,130,1,12,17,170
18,8,128,2,12,1,10
18,8,123,2,12,3,30
18,1,117,1,37,2,20
18,1,114,1,37,4,40
18,1,112,1,37,7,70
18,1,113,1,37,6,60
18,1,124,1,37,10,100
18,1,101,2,37,13,130
18,1,132,1,37,6,60
18,1,99,2,37,2,20
18,1,98,2,37,2,20
18,1,110,2,37,1,10
18,1,105,2,37,4,40
18,1,106,2,37,7,70
18,1,117,2,37,6,60
18,1,118,2,37,2,20
18,1,115,2,37,1,10
18,1,113,2,37,1,10
18,1,112,2,37,5,50
18,1,91,1,37,3,30
18,1,99,1,37,2,20
18,1,106,1,37,2,20
18,2,99,2,37,3,30
18,2,128,1,37,5,50
18,2,125,1,37,16,160
18,2,104,2,37,4,40
18,2,103,2,37,11,110
18,2,116,2,37,6,60
18,2,115,2,37,6,60
18,2,105,1,37,4,40
18,2,101,1,37,2,20
18,3,112,1,37,6,60
18,3,113,1,37,5,50
18,3,111,1,37,6,60
18,3,123,1,37,8,80
18,3,121,1,37,4,40
18,3,119,1,37,7,70
18,3,116,1,37,6,60
18,3,117,1,37,7,70
18,3,97,2,37,2,20
18,3,128,1,37,5,50
18,3,129,1,37,7,70
18,3,127,1,37,4,40
18,3,107,2,37,2,20
18,3,108,2,37,10,100
18,3,105,2,37,15,150
18,3,106,2,37,7,70
18,3,104,2,37,5,50
18,3,101,2,37,8,80
18,3,102,2,37,3,30
18,3,116,2,37,5,50
18,3,111,2,37,7,70
18,3,112,2,37,11,110
18,3,109,2,37,5,50
18,3,120,2,37,13,130
18,3,117,2,37,5,50
18,3,89,1,37,6,60
18,3,86,1,37,1,10
18,3,87,1,37,2,20
18,3,99,1,37,4,40
18,3,94,1,37,1,10
18,3,95,1,37,2,20
18,3,107,1,37,3,30
18,3,104,1,37,9,90
18,3,105,1,37,3,30
18,3,102,1,37,15,150
18,3,103,1,37,2,20
18,4,111,1,37,3,30
18,4,107,1,37,2,20
17,1,100,1,12,7,140
17,1,11,2,12,3,60
17,1,44,1,12,3,60
17,1,10,2,12,2,40
17,1,47,1,12,4,80
17,1,48,1,12,3,60
17,1,61,1,12,2,40
17,1,66,1,12,1,20
17,1,65,1,12,2,40
17,7,121,2,33,5,100
17,7,132,2,33,3,60
17,7,130,2,33,3,60
17,7,127,2,33,1,20
17,2,74,1,12,1,20
17,2,71,1,12,1,20
17,2,84,1,12,1,20
17,2,78,1,12,5,100
17,7,55,1,33,8,160
17,2,13,2,12,2,40
17,2,43,1,12,1,20
17,2,9,2,12,2,40
17,2,37,2,12,3,60
17,7,57,2,33,2,40
17,2,11,1,12,1,20
17,2,5,1,12,2,40
17,2,18,1,12,4,80
17,2,27,1,12,5,100
17,7,69,2,33,5,100
17,2,23,1,12,7,140
17,2,3,2,12,2,40
17,7,98,1,33,5,100
17,2,30,1,12,2,40
17,7,116,1,33,7,140
17,7,115,1,33,6,120
17,7,86,2,33,3,60
17,7,114,1,33,7,140
17,7,110,1,33,6,120
17,7,105,2,33,6,120
17,7,106,2,33,5,100
17,7,128,1,33,5,100
17,7,127,1,33,5,100
17,7,124,1,33,8,160
17,2,124,2,12,2,40
17,2,113,1,12,4,80
17,2,115,1,12,9,180
17,2,110,1,12,1,20
17,2,111,1,12,10,200
17,2,124,1,12,6,120
17,2,118,1,12,4,80
17,2,125,1,12,17,340
17,3,9,1,12,5,100
17,3,10,1,12,3,60
17,3,5,1,12,2,40
17,3,7,1,12,2,40
17,3,16,1,12,6,120
17,3,13,1,12,1,20
17,3,12,1,12,11,220
17,3,15,1,12,6,120
17,3,25,1,12,5,100
17,3,24,1,12,1,20
17,3,27,1,12,2,40
17,3,26,1,12,2,40
17,3,21,1,12,2,40
17,3,22,1,12,3,60
17,3,32,1,12,3,60
17,3,35,1,12,12,240
17,3,29,1,12,1,20
17,3,28,1,12,1,20
17,3,1,1,12,1,20
17,3,3,1,12,2,40
17,3,2,1,12,5,100
17,8,89,1,33,3,60
17,3,124,2,12,7,140
17,8,105,1,33,6,120
17,3,123,2,12,2,40
17,8,101,1,33,6,120
17,3,130,2,12,8,160
17,3,132,2,12,4,80
17,8,97,1,33,1,20
17,3,131,2,12,5,100
17,3,128,2,12,11,220
17,3,127,2,12,4,80
17,3,105,1,12,1,20
17,8,87,2,33,5,100
17,3,70,2,12,2,40
17,3,103,1,12,10,200
17,3,113,1,12,8,160
17,3,112,1,12,12,240
17,3,115,1,12,4,80
17,3,114,1,12,17,340
17,3,109,1,12,7,140
17,8,107,1,33,1,20
17,3,110,1,12,4,80
17,3,123,1,12,5,100
17,3,122,1,12,9,180
17,3,117,1,12,14,280
17,8,100,2,33,6,120
17,8,131,1,33,9,180
17,3,116,1,12,1,20
17,8,130,1,33,8,160
17,3,119,1,12,18,360
17,3,118,1,12,3,60
17,8,132,1,33,2,40
17,3,129,1,12,7,140
17,3,128,1,12,10,200
17,8,126,1,33,3,60
17,3,131,1,12,1,20
17,3,125,1,12,3,60
17,8,123,1,33,1,20
17,3,127,1,12,12,240
17,8,125,1,33,4,80
17,3,126,1,12,6,120
17,3,72,1,12,1,20
17,3,43,2,12,2,40
17,3,74,1,12,3,60
17,8,115,2,33,5,100
17,3,40,2,12,3,60
17,3,71,1,12,3,60
17,3,39,2,12,3,60
17,3,81,1,12,1,20
17,3,82,1,12,4,80
17,8,107,2,33,2,40
17,3,79,1,12,5,100
17,3,91,1,12,3,60
17,3,90,1,12,2,40
17,3,54,2,12,2,40
17,3,84,1,12,1,20
17,3,56,2,12,3,60
17,3,87,1,12,2,40
17,8,130,2,33,4,80
17,8,129,2,33,2,40
17,3,95,1,12,3,60
17,3,41,1,12,3,60
17,3,40,1,12,5,100
17,3,12,2,12,7,140
17,3,43,1,12,4,80
17,3,42,1,12,3,60
17,3,36,1,12,4,80
17,3,8,2,12,2,40
17,3,39,1,12,6,120
17,3,25,2,12,1,20
17,3,24,2,12,2,40
17,3,67,1,12,3,60
17,3,66,1,12,6,120
17,3,63,1,12,3,60
17,3,31,2,12,1,20
17,3,62,1,12,2,40
17,8,58,1,33,1,20
17,8,61,1,33,3,60
17,5,7,1,12,6,120
17,5,4,1,12,3,60
17,5,14,1,12,5,100
17,5,17,1,12,1,20
17,5,23,1,12,6,120
17,5,25,1,12,1,20
17,5,19,1,12,3,60
17,5,21,1,12,4,80
17,5,31,1,12,5,100
17,5,33,1,12,3,60
17,5,26,1,12,2,40
17,5,29,1,12,1,20
17,4,72,1,12,2,40
17,4,71,1,12,1,20
17,4,82,1,12,2,40
17,4,89,1,12,4,80
17,4,83,1,12,3,60
17,4,61,2,12,1,20
17,4,36,1,12,5,100
17,4,56,1,12,2,40
17,4,51,1,12,3,60
17,4,35,2,12,3,60
17,4,66,1,12,3,60
17,4,65,1,12,3,60
17,4,30,2,12,3,60
17,4,8,1,12,1,20
17,4,5,1,12,3,60
17,4,18,1,12,1,20
17,4,17,1,12,3,60
17,4,14,1,12,3,60
17,4,25,1,12,2,40
17,4,20,1,12,1,20
17,4,19,1,12,5,100
17,4,27,1,12,1,20
17,4,30,1,12,3,60
17,4,29,1,12,1,20
17,9,121,2,33,4,80
17,9,115,2,33,5,100
17,9,113,2,33,4,80
17,9,131,2,33,7,140
17,9,126,2,33,7,140
17,9,129,2,33,1,20
17,9,128,2,33,4,80
17,9,122,2,33,4,80
17,9,124,2,33,7,140
17,4,131,1,12,7,140
17,4,130,2,12,6,120
17,4,103,1,12,5,100
17,4,112,1,12,1,20
17,4,114,1,12,6,120
17,4,109,1,12,10,200
17,4,120,1,12,13,260
17,4,119,1,12,14,280
17,4,121,1,12,6,120
17,4,115,1,12,9,180
17,4,118,1,12,1,20
17,4,117,1,12,1,20
17,4,127,1,12,2,40
17,4,124,1,12,4,80
17,4,125,1,12,3,60
17,9,50,1,33,3,60
17,9,52,1,33,4,80
17,9,41,1,33,1,20
17,9,44,1,33,1,20
17,9,69,1,33,2,40
17,9,71,1,33,3,60
17,9,57,2,33,1,20
17,9,87,1,33,1,20
17,9,51,2,33,3,60
17,9,83,1,33,3,60
17,9,77,1,33,2,40
17,9,74,1,33,2,40
17,9,103,1,33,2,40
17,9,97,1,33,2,40
17,9,100,1,33,7,140
17,9,64,2,33,2,40
17,9,117,1,33,1,20
17,9,113,1,33,4,80
17,9,115,1,33,2,40
17,9,106,1,33,11,220
17,9,129,1,33,5,100
17,9,132,1,33,1,20
17,9,131,1,33,4,80
17,9,128,1,33,6,120
17,9,127,1,33,7,140
17,9,90,2,33,1,20
17,9,121,1,33,4,80
17,9,124,1,33,14,280
17,6,65,1,12,1,20
17,6,77,1,12,7,140
17,6,43,2,12,1,20
17,6,73,1,12,2,40
17,6,75,1,12,2,40
17,6,94,1,12,3,60
17,6,90,1,12,4,80
17,6,61,2,12,2,40
17,6,91,1,12,2,40
17,6,7,2,12,2,40
17,6,38,1,12,4,80
17,6,39,1,12,1,20
17,6,3,2,12,3,60
17,6,34,1,12,3,60
17,6,15,2,12,5,100
17,6,45,1,12,3,60
17,6,10,2,12,3,60
17,6,18,2,12,2,40
17,6,29,2,12,3,60
17,6,8,1,12,1,20
17,6,3,1,12,3,60
17,6,15,1,12,2,40
17,6,10,1,12,2,40
17,6,12,1,12,3,60
17,6,23,1,12,2,40
17,6,17,1,12,1,20
17,6,20,1,12,2,40
17,6,1,2,12,5,100
17,6,25,1,12,1,20
17,6,27,1,12,2,40
17,5,131,1,12,13,260
17,5,130,1,12,3,60
17,5,128,2,12,3,60
17,5,130,2,12,1,20
17,5,72,2,12,3,60
17,5,105,1,12,7,140
18,4,86,2,36,2,20
18,4,110,1,36,7,70
18,4,111,1,36,1,10
18,4,96,1,36,2,20
18,4,78,1,36,1,10
18,4,82,1,36,6,60
18,4,83,1,36,1,10
18,4,73,1,36,1,10
18,4,74,1,36,3,30
18,1,23,1,15,2,20
18,1,1,2,15,2,20
18,1,5,1,15,3,30
18,1,10,1,15,3,30
18,1,17,1,15,3,30
18,1,19,1,15,1,10
18,1,25,2,15,3,30
18,1,29,2,15,2,20
18,1,61,1,15,3,30
18,1,63,1,15,4,40
18,1,66,1,15,4,40
18,1,36,1,15,2,20
18,1,7,2,15,1,10
18,1,39,1,15,3,30
18,1,10,2,15,3,30
18,1,41,1,15,5,50
18,1,43,1,15,3,30
18,1,44,1,15,4,40
18,1,49,1,15,3,30
18,5,105,1,36,6,60
18,5,91,1,36,2,20
18,5,93,1,36,5,50
18,5,94,1,36,5,50
18,5,95,1,36,2,20
18,5,83,1,36,2,20
18,5,88,1,36,2,20
18,5,89,1,36,3,30
18,5,90,1,36,5,50
18,5,76,1,36,3,30
18,5,79,1,36,3,30
18,5,80,1,36,2,20
18,5,125,2,36,9,90
18,5,126,2,36,6,60
18,5,100,2,36,3,30
18,5,104,2,36,7,70
18,5,105,2,36,2,20
18,5,125,1,36,7,70
18,5,129,1,36,14,140
18,5,85,2,36,3,30
18,5,117,1,36,4,40
18,5,118,1,36,2,20
18,5,91,2,36,3,30
18,5,111,1,36,4,40
18,5,112,1,36,5,50
18,2,21,1,15,1,10
18,2,8,1,15,1,10
18,2,13,1,15,1,10
18,2,52,1,15,3,30
18,2,28,2,15,1,10
18,2,31,2,15,2,20
18,2,65,1,15,1,10
18,2,39,1,15,3,30
18,2,41,1,15,2,20
18,2,45,1,15,3,30
18,2,48,1,15,3,30
18,2,87,1,15,3,30
18,2,95,1,15,1,10
18,2,67,2,15,1,10
18,2,127,1,15,2,20
18,2,106,1,15,1,10
18,2,109,1,15,1,10
18,2,114,1,15,1,10
18,1,86,1,15,1,10
18,1,56,2,15,2,20
18,1,91,1,15,3,30
18,1,61,2,15,1,10
18,1,92,1,15,2,20
18,1,62,2,15,1,10
18,1,93,1,15,1,10
18,1,64,2,15,2,20
18,1,98,1,15,3,30
18,1,99,1,15,10,100
18,1,70,1,15,3,30
18,1,71,1,15,3,30
18,1,72,1,15,3,30
18,1,42,2,15,4,40
18,1,116,1,15,5,50
18,1,117,1,15,7,70
18,1,121,1,15,7,70
18,1,125,1,15,6,60
18,1,127,1,15,3,30
18,1,99,2,15,3,30
18,1,130,1,15,8,80
18,1,100,2,15,3,30
18,1,131,1,15,7,70
18,1,101,1,15,5,50
18,1,103,1,15,8,80
18,1,105,1,15,6,60
18,1,109,1,15,5,50
18,1,115,1,15,13,130
18,1,101,2,15,6,60
18,1,102,2,15,7,70
18,1,108,2,15,3,30
18,1,110,2,15,1,10
18,6,126,2,36,13,130
18,6,129,2,36,1,10
18,6,130,2,36,11,110
18,6,122,2,36,5,50
18,6,108,2,36,5,50
18,6,99,2,36,5,50
18,6,101,2,36,6,60
18,6,102,2,36,1,10
18,6,103,2,36,7,70
18,6,104,2,36,6,60
18,6,106,2,36,2,20
18,6,122,1,36,3,30
18,6,94,2,36,1,10
18,6,126,1,36,11,110
18,6,97,2,36,1,10
18,6,116,1,36,5,50
18,6,86,2,36,2,20
18,6,117,1,36,1,10
18,6,90,2,36,2,20
